Sector,Company,State,City,Neighborhood,Address,Complement,Zip_Code,Contact,Telephone,E_Mail,Website_URL,Paid
CELULOSE E PAPEL,EMG DO BRASIL INDÚSTRIA E COMÉRCIO DE EQUIPAMENTOS METALÚRGICOS LTDA.,PARANÁ,ARAUCÁRIA,FAZENDA VELHA,RUA PEDRO DE ALCANTARA MEIRA 1196,,83704-530,EDSON LUIZ RISSETO,(41)3641-7200,contato@emgdobrasil.com.br,http://www.emgdobrasil.com.br,Não
CELULOSE E PAPEL,ENGENDRAR ENGENHEIROS ASSOCIADOS LTDA.,SÃO PAULO,CAMPINAS,CENTRO,AVENIDA ANDRADE NEVES 295,15º ANDAR - SALA 153,13013-160,LUIZ CARLOS DE SOUSA BOTELHO,(19)2129-1350,engendrar@engendrar.com.br,http://www.engendrar.com.br,Não
CELULOSE E PAPEL,ENG-PELL INDÚSTRIA E COMÉRCIO LTDA,SÃO PAULO,SÃO PAULO,JARDIM PEDRO JOSÉ NUNES,AVENIDA ANTÔNIO LOUZADA ANTUNES 455,LOTES 09 E 10 QUADRA14,08061-000,ROGÉRIO DE OLIVEIRA CHAVES,(11)2030-2579,contato@engpellmaquinas.com.br,http://www.engpell.com.br,Não
CELULOSE E PAPEL,EQUIMAPEL MÁQUINAS E EQUIPAMENTOS LTDA.-EPP,SANTA CATARINA,BLUMENAU,SALTO WEISSBACH,RUA RUDOLF ROEDEL 271,,89032-080,FABIANO TARNOWSKI,(47)3327-0087,equimapel@equimapel.com.br,http://www.equimapel.com.br,Não
CELULOSE E PAPEL,F. USEMAQ COMÉRCIO E REFORMAS DE MÁQUINAS LTDA. ME,SÃO PAULO,SÃO PAULO,PARQUE GUARANI,RUA FLOR DO BABADO 11,LETRA A,08235-280,JOSÉ FELIPE CHAVES,(11)2054-0634,f.usemaq@uol.com.br,http://www.fusemaq.com.br,Não
CELULOSE E PAPEL,FEZER INDÚSTRIA MECÂNICA S/A.,SANTA CATARINA,CAÇADOR,DER,RUA GERHARD FEZER 865,,89506-090,GUSTAVO RENE MOSTIACK,(49)3561-2222,fezer@pmfezer.com.br,http://www.fezer.com.br,Não
CELULOSE E PAPEL,GEASA INDÚSTRIA COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO LTDA.,SÃO PAULO,VINHEDO,RESIDENCIAL FLORA,AVENIDA SALVADOR ROTELLA 638,JARDIM TREVISAN II,13280-156,WALTER HANISCH,(19)3886-2020,geasa@geasa.com.br,http://www.geasa.com.br,Não
CELULOSE E PAPEL,GLAUMAQ INDÚSTRIA E COMÉRCIO DE PEÇAS LTDA. - ME,SÃO PAULO,SÃO PAULO,ERMELINO MATARAZZO,RUA AUGUSTO ANTUNES 604,LOTE 08,08051-370,MARIA APARECIDA DA SILVA MELO,(11)2041-8540,glaumaq@glaumaqmaquinas.com.br,http://www.glaumaqmaquinas.com.br,Não
CELULOSE E PAPEL,HAMER INDÚSTRIA E COMÉRCIO DE MÁQUINAS LTDA-EPP,SÃO PAULO,MOGI MIRIM,JARDIM MARIA BEATRIZ,RUA LUIZ GONZAGA GUERREIRO 705,,13803-011,ADAIL COUTO PAES FILHO,(19)3862-1582,hamer@hamer.ind.br,http://www.hamer.ind.br,Não
CELULOSE E PAPEL,HERGEN S/A.MÁQUINAS E EQUIPAMENTOS,SANTA CATARINA,RIO DO SUL,RAINHA,RUA LEOPOLDO KURTH 1104,LATERAL,89162-036,SÁVIO SCHIMIDT,(47)3531-4400,hergen@hergen.com.br,http://www.hergen.com.br,Não
CELULOSE E PAPEL,HKM EMPREENDIMENTOS E PARTICIPAÇÕES LTDA,ESPÍRITO SANTO,SERRA,CALOGI,RODOVIA GOVERNADOR MÁRIO COVAS 25315A,KM 247,29181-100,CÉLIO GUILHERME BARROS,(27)4102-3253,hkm@hkm.ind.br,http://www.hkm.ind.br,Não
CELULOSE E PAPEL,INCOMESP INDÚSTRIA E COMÉRCIO DE MÁQUINAS ESPECIAIS LTDA.-EPP,PARANÁ,GUARAPUAVA,SÃO CRISTÓVÃO - CDI,RUA FRANCISCO MEIRA MARTINS 93,,85063-450,EDENILSON MELO,(42)3624-5493,financeiro@incomesp.com.br,http://www.incomesp.com.br,Não
CELULOSE E PAPEL,INDÚSTRIA E COMÉRCIO BASTOS LTDA-ME,RIO GRANDE DO SUL,CANOAS,NITERÓI - DISTRITO INDUSTRIAL,RUA MOAB CALDAS 41,LOTEAMENTO JORGE LANNER,92130-540,CLEITON RENATO DIAS ZIMMERMANN,(51)3428-7008,contato@bastos.ind.br,http://www.bastos.ind.br,Não
CELULOSE E PAPEL,INDÚSTRIAS MÁQUINA DANDREA S/A.,SÃO PAULO,LIMEIRA,VILA QUEIROZ,AVENIDA SOUZA QUEIROZ 267,,13485-025,ALESSIO FALACINA,(19)3404-8888,vendas@maquinasdandrea.com.br,http://www.maquinasdandrea.com.br,Não
CELULOSE E PAPEL,INTECNIAL S/A.,RIO GRANDE DO SUL,ERECHIM,DISTRITO INDUSTRIAL,RUA ALBERTO PARENTI 1133,,99706-404,LUCIANO ILHA DIAS,(54)2107-8000,comercial@intecnial.com.br,http://www.intecnial.com.br,Não
CELULOSE E PAPEL,IPPEL EQUIPAMENTOS LTDA.,PARANÁ,PIRAÍ DO SUL,CENTRO,AVENIDA NOSSA SENHORA DAS BROTAS 100,,84240-000,SANDRO IVIECH,(42)3237-8000,ippel@ippel.com.br,http://www.ippel.com.br,Não
CELULOSE E PAPEL,ITM - INOVAÇÃO E TECNOLOGIA EM MÁQUINAS LTDA. ME,SÃO PAULO,BRAGANÇA PAULISTA,CENTRO,AVENIDA SANTA ISABEL 421,,12912-780,SEBASTIÃO DONIZETE SILVA,(11)2277-1613,itm@itmaquinas.com,http://www.itmaquinas.com,Não
CELULOSE E PAPEL,JOSÉ DARCI CAMARGO JUNIOR - ME,SÃO PAULO,GENERAL SALGADO,VILA MARIA,RUA JOSÉ MARTINS 872,,15300-000,JULIANA CRISTINA CAMARGO,(17)3832-3483,camargo@industriacamargo.com.br,http://www.industriacamargo.com.br,Não
CELULOSE E PAPEL,L.S. DOS SANTOS - EPP (LEOMAQ),SÃO PAULO,ITAQUAQUECETUBA,JARDIM CAIUBI,AVENIDA RIBEIRÃO BRANCO 488,,08588-450,LEOBINO SOARES DOS SANTOS,(11)4648-8893,leomaq@leomaq.ind.br,http://www.leomaq.ind.br,Não
CELULOSE E PAPEL,LINK INDÚSTRIA COMÉRCIO DE MÁQUINAS P/ MINERAÇÃO LTDA.-EPP,MINAS GERAIS,NOVA LIMA,JARDIM CANADÁ,RUA VICTÓRIA 73,,34007-656,MIRYANN DE CASTRO ÁLVARES GONTIJO,(31)3547-8038,link@linkltda.com.br,http://www.linkltda.com.br,Não
CELULOSE E PAPEL,LOOKING ACESSÓRIOS PARA MÁQUINAS DE PAPEL LTDA.,SÃO PAULO,INDAIATUBA,DISTRITO INDUSTRIAL JOÃO NAREZZI,RUA ALBERTO GUIZO 900,,13347-402,JOSE EDSON ROMANCINI,(19)3935-8840,looking@looking.com.br,http://www.looking.com.br,Não
CELULOSE E PAPEL,M.BOSCH INDÚSTRIA METALMECÂNICA LTDA,PARANÁ,LAPA,RONDA,RODOVIA DO XISTO BR 476 S/Nº,KM 194,83750-000,ANGELA APARECIDA AFONSO BOSCH,(41)3622-1295,comercial@metalurgicabosch.com.br,http://www.metalurgicabosch.com.br,Não
CELULOSE E PAPEL,MÁQUINAS SIER LTDA.-ME,RIO GRANDE DO SUL,NOVO HAMBURGO,LIBERDADE,RUA RIO GUAIBA 298,,93332-310,IVANA REIS FALLER,(51)3587-1639,paulo@maquinasier.com.br,http://www.maquinasier.com.br,Não
CELULOSE E PAPEL,MÁRCIO DORIVAL LOPES - ME,SÃO PAULO,SANTA BÁRBARA D' OESTE,DISTRITO INDUSTRIAL,RUA RICARDO FRACASSI 410,,13457-209,MÁRCIO DORIVAL LOPES,(19)3463-2099,vmaxx@vmaxx.com.br,http://www.vmaxx.com.br,Não
CELULOSE E PAPEL,MECÂNICA HEINE EIRELI,SANTA CATARINA,LEBON RÉGIS,PARQUE INDUSTRIAL ROBERTO CARLOS PIERDONA,RUA D 86,,89515-000,PAULO RICARDO BOTTAN,(49)3247-0121,financeiro@heine.ind.br,http://www.heine.ind.br,Não
CELULOSE E PAPEL,MECPAPER INDÚSTRIA E COMÉRCIO DE MÁQUINAS EIRELI - EPP,SANTA CATARINA,FRAIBURGO,SÃO JOSÉ,AVENIDA CAÇADOR 820,SALA 01,89580-000,RODRIGO GIOVANI HELT,(49)3246-7525,rodrigo@mecpaper.com.br,http://sem site,Não
CELULOSE E PAPEL,MEGA FLUX INDÚSTRIA E COMÉRCIO DE EQUIPAMENTOS INDUSTRIAIS LTDA.,SÃO PAULO,SÃO PAULO,VILA NAIR,RUA SUSSURANA 193,,04281-070,JOSE LEONARDO MARCHATTO,(11)5575-4160,vendas@megaflux.net,http://megaflux.net,Não
CELULOSE E PAPEL,METAL SERVICE MÁQUINAS E EQUIPAMENTOS LTDA.,SANTA CATARINA,RIO DO SUL,CANTA GALO,RUA JACÓ FINARDI 1700,,89160-000,LARISSA CHAVES,(47)3520-1500,financeiro@metalservice.ind.br,http://www.metalservice.ind.br,Não
CELULOSE E PAPEL,METALCAVA FUNDIÇÃO DE METAIS EIRELI,SANTA CATARINA,LONTRAS,DOS PIONEIROS,RUA PAULO ALVES DO NASCIMENTO 1458,,89182-000,JOSI MARCELINO,(47)3523-9999,comercial@metalcava.com.br,http://www.metalcava.com.br,Não
CELULOSE E PAPEL,METALÚRGICA ÁGUA LTDA - EPP,PARANÁ,COLOMBO,PARQUE SÃO DOMINGOS,RUA SANTIAGO 1500,,83404-550,ERNANI BRAZ ZAWADZKI,(41)3257-4263,kwibr@kwibr.com.br,http://sem site,Não
CELULOSE E PAPEL,METALÚRGICA INDUSTRIAL BOSCH LTDA.,PARANÁ,LAPA,VILA SÃO JOSÉ,RODOVIA DO XISTO BR-476 S/N,"KM 196,5",83750-000,EMANOEL ANTÔNIO BOSCH,(41)3622-1295,mbosch@metalurgicabosch.com.br,http://www.metalurgicabosch.com.br,Não
CELULOSE E PAPEL,MONICAR INDÚSTRIA E COMÉRCIO DE MÁQUINAS LTDA.-EPP,SÃO PAULO,GUARULHOS,JARDIM MARIA DIRCE,RUA IBIRATAI 137 (ANTIGO 155),,07173-390,ADRIANA DE SOUZA,(11)2431-1420,mcmonicar@mcmonicar.com.br,http://www.mcmonicar.com.br,Não
CELULOSE E PAPEL,NEOFIBER INDÚSTRIA E COMÉRCIO DE MÁQUINAS LTDA.,SANTA CATARINA,LAURENTINO,RIBEIRÃO BASILIO,ESTRADA GERAL RIBEIRÃO BASILIO 1800,,89170-000,HILTON ARDUIN,(47)4063-9426,vendas@neofiber.com.br,http://www.neofiber.com.br,Não
CELULOSE E PAPEL,NIMBAHERA MANUTENÇÃO LTDA.,MINAS GERAIS,CONTAGEM,CINCO,AVENIDA SÓCRATES MARIANI BITTENCOURT 155,,32010-010,MÁRIO LÚCIO ZUMPANO,(31)3392-3625,nimbahera@nimbahera.com.br,http://www.nimbahera.com.br,Não
CELULOSE E PAPEL,OMATEX INDÚSTRIA E COMÉRCIO DE MÁQUINAS TÊXTEIS LTDA. ME,SÃO PAULO,NOVA ODESSA,PARQUE INDUSTRIAL HARMONIA,RUA DARCY CARRION 64/96,,13380-001,ANA CAROLINA BENETI,(19)3406-7127,omatex@omatex.com.br,http://www.omatex.com.br,Não
CELULOSE E PAPEL,PICOLOTO INDÚSTRIA MECÂNICA LTDA.-ME,SANTA CATARINA,CAÇADOR,DOS MUNICIPIOS,AVENIDA FAHDO THOMÉ 2010,,89504-690,FRANCISCO ODELIR PICOLOTO,(49)3567-0818,picoloto@picoloto.ind.br,http://www.picoloto.ind.br,Não
CELULOSE E PAPEL,POWDER PROCESSOS E EQUIPAMENTOS LTDA,SÃO PAULO,SÃO PAULO,CENTRO,AVENIDA IPIRANGA 324,11º ANDAR - CJ. 1101 - ED. INVESTIMENTO,01046-010,RICARDO DA SILVA,(11)4056-5564,powder@powder.com.br,http://powder.com.br/,Não
CELULOSE E PAPEL,PRONTO SOCORRO ELÉTRICO AUTOMAÇÃO E MANUTENÇÃO INDUSTRIAL LTDA. ME,RIO GRANDE DO SUL,ERECHIM,DISTRITO INDUSTRIAL,RUA GERMANO CARLOS KNAPICK 967,,99700-000,JÉSSICA LOPES,(54)3522-0100,eremaq@eremaq.com.br,http://www.eremaq.com.br,Não
CELULOSE E PAPEL,REBEMIL - INDÚSTRIA DE MÁQUINAS E EQUIPAMENTOS LTDA,SANTA CATARINA,IÇARA,PRESIDENTE VARGAS,RUA SENADOR TEOTÔNIO VILELA 1403,,88820-000,VANIO VILANEZI,(48)3462-7100,comercial@rebemil.com.br,http://www.rebemil.com.br,Não
CELULOSE E PAPEL,REGMED INDÚSTRIA TÉCNICA DE PRECISÃO LTDA.,SÃO PAULO,OSASCO,VILA MENCK,AVENIDA DOUTOR ALBERTO JACKSON BYNGTON 1595,,06276-000,ROSILENE DE OLIVEIRA,(11)3601-5700,regmed@regmed.com.br,http://www.regmed.com.br,Não
CELULOSE E PAPEL,SERENA MÁQUINAS INDUSTRIAIS LTDA.-ME,SANTA CATARINA,XANXERÊ,NOSSA SENHORA DE LOURDES,RUA 27 DE FEVEREIRO 1807,SALA 02,89820-000,RUDINEI ANTONIO SERENA,(49)3433-4873,contato@serenamaquinas.com.br,http://www.serenamaquinas.com.br,Não
CELULOSE E PAPEL,SERENA MÁQUINAS PARA MADEIRAS LTDA. EPP,SANTA CATARINA,XANXERÊ,NOSSA SENHORA DE LURDES,RUA 27 DE FEVEREIRO 1807,,89820-000,BRUSINEI SERENA,(49)3433-7681,contato@serenamaquinas.com.br,http://www.serenamaquinas.com.br,Não
CELULOSE E PAPEL,SERPA INDÚSTRIA DE MÁQUINAS E EQUIPAMENTOS LTDA. - EPP,SANTA CATARINA,ARAQUARI,PORTO GRANDE,RUA DA PROSPERIDADE 380,GALPÃO 02,89245-000,HENRIQUE SERPA,(47)3452-2088,contato@serpamaq.com.br,https://serpamaq.com.br/,Não
CELULOSE E PAPEL,SOLME DO BRASIL LTDA,SÃO PAULO,VALINHOS,VILA SANTANA,AVENIDA BRASIL 398,,13274-010,LUCIANA GRANDI,(19)3829-1400,adm@solmebrasil.com.br,https://solmebrasil.com.br/,Não
CELULOSE E PAPEL,STEELNOX EQUIPAMENTOS INDUSTRIAIS LTDA.,SANTA CATARINA,JOINVILLE,PIRABEIRABA,RUA GUILHERME BOLDT 280,,89239-260,RODRIGO COSTA,(47)3424-0068,steelnox@steelnox.com.br,http://www.steelnox.com.br,Não
CELULOSE E PAPEL,SUROL COMÉRCIO DE MÁQUINAS E EQUIPAMENTOS LTDA – EPP,SÃO PAULO,SÃO PAULO,PARADA DE TAIPAS,ESTRADA DAS TAIPAS 3788,,02991-000,RENATO ORMENI,(11)3945-3166,administrativo@surol.com.br,http://www.surol.com.br,Não
CELULOSE E PAPEL,TECBELT INDUSTRIAL LTDA.,SÃO PAULO,GUARULHOS,VÁRZEA DO PALÁCIO,RUA JOSÉ MARQUES PRATA 802,(ANTIGO 155),07034-090,ALOÍSIO SVAITER,(11)2408-1588,tecbelt@tecbelt.com.br,http://www.tecbelt.com.br,Não
CELULOSE E PAPEL,TMP MÁQUINAS E SISTEMAS LTDA. ME,SÃO PAULO,PIRACICABA,SANTA ROSA IPES,RUA LUCELIA 361,,13414-306,GUILHERME ZINSLY DE MATTOS,(19)99848-7009,tmp@tmpms.com.br,https://www.tmpms.com.br/,Não
CELULOSE E PAPEL,USIFRESA IND. COM. MÁQUINAS EQUIPAMENTOS LTDA. EPP,SÃO PAULO,SERRANA,DISTRITO INDUSTRIAL II,RUA ANTONIO CAVALHEIRO SOBRINHO 339,,14150-000,PAULO CESAR BERZUINO,(16)3987-2253,usifresa@usifresa.com.br,http://www.usifresa.com.br,Não
CELULOSE E PAPEL,USIG USINAGEM DE CONFECÇÃO E RECUPERAÇÃO MECÂNICA LTDA-ME,MINAS GERAIS,ITABIRA,FÊNIX,RUA SEIS 160,,35901-237,WELLINGTON ALVES ARAÚJO,(31)3834-6099,usig@usig.com.br,http://www.usig.com.br,Não
CELULOSE E PAPEL,VANMAQ VANZIN MAQUINAS EIRELI-ME,PARANÁ,CORONEL VIVIDA,TREVO,RODOVIA BR 373 S/Nº,KM 308,85550-000,OLNI LUIZ VANZIN,(46)3232-1426,vanmaq@vanmaq.ind.br,http://www.vanmaq.ind.br,Não
CELULOSE E PAPEL,VLC INDUSTRIAL E SERVIÇOS LTDA,SÃO PAULO,COSMÓPOLIS,ANDORINHA,RUA AZIZE JOÃO SCORSONI 702,,13150-000,ADEMILSON LIRA,(19)3812-9119,vlc@vlc.com.br,http://www.vlc.com.br,Não
CELULOSE E PAPEL,VMF TECNOLOGIA EM EQUIPAMENTOS INDÚSTRIAIS EIRELI - EPP,SÃO PAULO,SANTA BÁRBARA D' OESTE,PARQUE INDUSTRIAL BANDEIRANTES,RUA JOSÉ ADEMAR PETRINI 200/240,,13457-174,NUNO FELIPE,(19)3113-0100,contato@vmf.ind.br,http://www.vmf.ind.br,Não
CELULOSE E PAPEL,WUTEC ELETROMECÂNICA LTDA.,RIO GRANDE DO SUL,NOVO HAMBURGO,SÃO JOSÉ,RUA ENGENHEIRO JORGE SCHURY 522,DEPOSITO 2,93534-040,ELISANDRA MOREIRA,(51)3582-8172,wutec@wutec.com.br,http://www.wutec.com.br,Não
CELULOSE E PAPEL,ZANELLA ENGENHARIA E INDÚSTRIA DE MÁQUINAS LTDA.,PARANÁ,CURITIBA,BATEL,RUA CARNEIRO LOBO 570,18º ANDAR,80240-240,HONÓRIO LUIZ ZANELLA,(41)2111-2300,zanellacuritiba@zanellamaquinas.com.br,http://www.zanellamaquinas.com.br,Não
CERÂMICO,CALENDE EQUIPAMENTOS HIDRÁULICOS LTDA.,SÃO PAULO,LIMEIRA,GEADA,RUA AGENOR AGUIAR SOBRINHO 2035,CAIXA POSTAL 2140,13486-971,PATRICIA RODRIGUEZ,(19)2114-2567,calende@calende.com.br,http://www.calende.com.br,Sim
CERÂMICO,EIRICH INDUSTRIAL LTDA.,SÃO PAULO,JANDIRA,JARDIM ALVORADA,ESTRADA VELHA DE ITU 1500,,06612-250,EDUARDO CABRAL,(11)4619-8906,eirich@eirich.com.br,http://www.eirich.com.br,Sim
CERÂMICO,GREFORTEC FORNOS INDUSTRIAIS E TRATAMENTO TÉRMICO LTDA,SÃO PAULO,INDAIATUBA,JARDIM ELDORADO,RUA ANTONIO PACKER 289,,13343-811,ANDREA GREMES,(19)3834-7745,adm.sp@grefortec.com.br,http://www.grefortec.com.br,Sim
CERÂMICO,LABMAQ DO BRASIL LTDA - ME,SÃO PAULO,RIBEIRÃO PRETO,JARDIM ZINATO,VIA DOUTOR JEREMIAS DE PAULA MARTINS 1555,BLOCO H,14097-142,ANA CAROLINA RODRIGUES MONTES,(16)3629-5805,admin@labmaqdobrasil.com.br,http://www.labmaqdobrasil.com.br,Sim
CERÂMICO,MÁQUINAS FURLAN LTDA.,SÃO PAULO,LIMEIRA,PINHAL,RODOVIA ENGENHEIRO JOÃO TOSELLO - S/N,KM 104 - CAIXA POSTAL 305,13486-264,GUSTAVO ABRAHAO FURLAN,(19)3404-3618,vendas@furlan.com.br,http://www.furlan.com.br,Sim
CERÂMICO,MÁQUINAS NEUBERGER INDÚSTRIA E COMÉRCIO LTDA. EPP,SÃO PAULO,SÃO PAULO,ALTO DA MOOCA,RUA CAMPO LARGO 941,,03186-010,JOÃO ALFREDO BREUING,(11)2965-5927,neuberger@neuberger.com.br,http://www.neuberger.com.br,Sim
CERÂMICO,MECÂNICA BONFANTI S/A.,SÃO PAULO,LEME,CENTRO,RUA JOÃO ARRAIS SERÓDIO 17,,13617-260,ROSÂNGELA SEVERO,(19)3573-4400,vendas@bonfanti.com.br,http://www.bonfanti.com.br,Sim
CERÂMICO,SACMI DO BRASIL INDÚSTRIA E COMÉRCIO LTDA.,SÃO PAULO,MOGI MIRIM,JARDIM MARIA BEATRIZ,RUA ÍMOLA 133,,13803-013,APARECIDO DONIZETE FRANCISCO,(19)3805-7306,M021Sacmi@sacmigroup.com,https://sacmi-br.sacmi.com/,Sim
CERÂMICO,SEMCO TECNOLOGIA EM PROCESSOS LTDA.,SÃO PAULO,SÃO PAULO,CIDADE MONÇÕES,RUA GERALDO CAMPOS MOREIRA 164,13º ANDAR - CJTOS.135 E 136 - ED.OLIMPIC TOWER,04571-020,PRISCILA SOUZA,(11)3576-2068,info@semco.com.br,http://www.semcoequipamentos.com.br,Sim
CERÂMICO,SPRAY PROCESS FABRICAÇÃO COMÉRCIO SECADORES INDÚSTRIAIS LTDA,SÃO PAULO,ITAPEVI,JARDIM NOVA ITAPEVI,ESTRADA DO ITAQUI 711,,06690-110,GISELDA SELIS,(11)4142-5731,sprayprocess@sprayprocess.com.br,http://www.sprayprocess.com.br,Sim
CERÂMICO,VERDES MÁQUINAS E INSTALAÇÕES LTDA,SÃO PAULO,ITU,JARDIM DAS INDUSTRIAS,AVENIDA TIRADENTES 2600,,13309-911,ALEX HADDAD ROCHA,(11)4024-8211,contato@verdes.com.br,http://www.verdes.com.br,Sim
CERÂMICO,AERO MECÂNICA DARMA LTDA.,SÃO PAULO,SÃO PAULO,SOCORRO,RUA ANTÔNIO FOSTER 107,,04760-040,RENNATO DE ALMEIDA LOPRETEE,(11)5521-7044,macdarma@macdarma.com.br,http://www.macdarma.com.br,Não
CERÂMICO,AGIMIX SOLUÇÕES E EQUIPAMENTOS INDUSTRIAIS LTDA - EPP,SÃO PAULO,BRODOWSKI,DISTRITO INDUSTRIAL,RUA JOSE ANTONIO RIBAS 311,,14340-000,GABRIEL DE SOUZA BERESTINAS,(16)3664-5427,comercial@agimix.com.br,http://www.agimix.com.br,Não
CERÂMICO,AMPLA INDÚSTRIA METALÚRGICA LTDA.,RIO GRANDE DO SUL,GETÚLIO VARGAS,CENTRO,RUA ALEXANDRE BRAMATTI 673,,99900-000,TIAGO ANZOLIN,(41)3525-9370,ampla@ampla.ind.br,http://www.ampla.ind.br,Não
CERÂMICO,ARFRAN-INDÚSTRIA E COMÉRCIO DE MÁQUINAS LTDA.EPP,SÃO PAULO,SÃO PAULO,SÃO MIGUEL PAULISTA,RUA MIRASOL D'OESTE 156,,08050-840,ARNALDO RAMOS,(11)2052-7752,vendas@maquinasarfran.com.br,http://www.maquinasarfran.com.br,Não
CERÂMICO,ASMAQ INDÚSTRIA E COMÉRCIO DE MÁQUINAS LTDA. EPP,MINAS GERAIS,PARÁ DE MINAS,DOM BOSCO,RUA ARAXÁ 852,,35661-217,ANDRE ALUIZIO ALVES CAMPOS,(37)3236-0330,asmaq@asmaq.com.br,http://www.asmaq.com.br,Não
CERÂMICO,ASMAQ MÁQUINAS LTDA,MINAS GERAIS,PARÁ DE MINAS,BELVEDERE,RUA ARAXA 864,,35660-970,ANDRE ALUIZIO ALVES CAMPOS,(37)3236-5920,asmaqmaquinas@gmail.com,http://www.asmaq.com.br,Não
CERÂMICO,BARBIERI & TAROZZI DO BRASIL LTDA.,SÃO PAULO,MOGI GUAÇÚ,PARQUE INDUSTRIAL MOGI GUAÇU,RUA JORGE MARGY 1020,,13849-214,JÉSSICA DEPIERI LOVO,(19)3805-8500,jessica.depieri.br@siti-bt.com,http://sitibt.com,Não
CERÂMICO,BERTAN INDÚSTRIA E COMÉRCIO DE MÁQUINAS LTDA. ME,SANTA CATARINA,MORRO DA FUMAÇA,BARRACÃO,RODOVIA SC 443 - S/N,KM 15,88830-000,TALITA BERTAN,(48)3434-1192,vendas1@bertanmaquinas.com.br,http://www.metalurgicabertan.com.br,Não
CERÂMICO,BETIOL MÁQUINAS E EQUIPAMENTOS LTDA.,SÃO PAULO,ITU,VILA PROGRESSO,RUA FRANCISCO FARIA 51,,13313-531,BENEDITO BETIOL,(11)4013-3123,administracao@betiolmaquinas.com.br,http://betiolmaquinas.tempsite.ws/index.asp,Não
CERÂMICO,BEVILACQUA & SANTOS INDÚSTRIA E COMÉRCIO MÁQUINAS P/ CERÂMICA LTDA.EPP,SÃO PAULO,VINHEDO,CAPELA,RUA DO CAFÉ 585,,13280-000,NORBERTO NATAL BEVILACQUA,(19)3876-2205,maquinasunimac@gmail.com,http://www.maquinasunimac.com.br,Não
CERÂMICO,CARDALL - CARDOSO INDUSTRIAL LTDA,SANTA CATARINA,COCAL DO SUL,ÁREA INDUSTRIAL,AVENIDA VALDEMAR KLEINUMBING 1203,CAIXA POSTAL 16,88845-000,CLEIDE MACHADO,(48)3444-6714,cardall@cardall.com.br,http://www.cardall.com.br,Não
CERÂMICO,CLODOALDO DE SOUZA FABRICAÇÃO DE MÁQ. E EQUIP. EIRELI - ME,SANTA CATARINA,MORRO DA FUMAÇA,PALADINI,RUA TRANQUILO PELEGRIN 1270,,88830-000,CLODOALDO DE SOUZA,(48)3434-1714,contato@souzaautomacao.com.br,http://www.souzaautomacao.com.br/,Não
CERÂMICO,CMC TECNOLOGIA LTDA,SANTA CATARINA,COCAL DO SUL,INDUSTRIAL II,RUA ASSIS DE SOUZA BRASIL 541,,88845-000,DANIEL STAINER,(48)3447 6004,comercial@cmc.ind.br,https://www.cmc.ind.br/,Não
CERÂMICO,COMAQUIL INDÚSTRIA DE MÁQUINAS INDUSTRIAIS - EIRELI-EPP,SÃO PAULO,OURINHOS,VILA SÃO FRANCISCO,RUA CONSTITUIÇÃO 373,,19905-160,RODRIGO PEREZ,(14) 3322-6544,comaquil@comaquil.com.br,http://www.comaquil.com.br,Não
CERÂMICO,CONTRACO MÁQUINAS LTDA,SANTA CATARINA,TAIÓ,CENTRO,RUA RUI BARBOSA 260,,89190-000,NATALINO BONIN,(47)3562-0016,contraco@contraco.com.br,http://www.contraco.com.br,Não
CERÂMICO,DUARTE INDÚSTRIA METALÚRGICA LTDA,SANTA CATARINA,MORRO DA FUMAÇA,CENTRO,RUA EMÍLIO FRASSON 692,,88830-000,ANDREIA RODRIGUES,(48)3434-1195,atendimento@maquinasduarte.com.br,http://www.maquinasduarte.com.br,Não
CERÂMICO,ELISEU J. DE OLIVEIRA-EPP,CEARÁ,RUSSAS,VILA GONÇALVES,TRAVESSA JOAQUIM FELIX 819,,62900-000,ELISEU J. OLIVEIRA,(88)3411-0647,contato@metalcasadaceramica.com.br,http://www.metalcasadaceramica.com.br,Não
CERÂMICO,ENGECON ENGENHEIROS CONSTRUTORES LTDA.,MINAS GERAIS,POÇOS DE CALDAS,PONTE PRETA,AVENIDA JOÃO PINHEIRO 3092,,37701-386,EDUARDA BLASI,(35)3729-1000,vendas@engeconltda.com.br,http://www.engeconltda.com.br/,Não
CERÂMICO,"EQUIPCER IND., COM., IMP. E EXP. DE MÁQS E FERRAMENTAS LTDA.",SÃO PAULO,ITU,SÃO LUIZ,AVENIDA EUGEN WISSMANN 2100,,13304-270,RENATO ALBERTI,(11)2429-1273,adm@equipcer.com.br,http://www.equipcer.com.br,Não
CERÂMICO,EUROTECH DO BRASIL LTDA.,PARANÁ,CAMPO LARGO,BOTIATUVA,RUA PAULO BIANCO 39,,83602-120,LUCIANE BONATO,(41)3392-4025,eurotech@eurotechdobrasil.com.br,http://www.eurotechdobrasil.com.br,Não
CERÂMICO,FELIMAQ EQUIPAMENTOS CERÂMICOS EIRELI. ME.,SANTA CATARINA,MORRO DA FUMAÇA,PALADINI,RODOVIA SC 4575,"KM 4,5",88830-000,EVERALDO ROQUE LIMA,(48)3434-3713,felimaq@felimaq.com.br,http://www.felimaq.com.br,Não
