Transversal_Sector,Company,State,City,Address,Complement,Neighborhood,Zip_Code,Contact,Telephone,E_Mail,Website_URL,Paid,Extra_Info
PRESTAÇÃO DE SERVIÇOS,FUSIMAQ AUTOMAÇÃO E FERRAMENTARIA LTDA. EPP,SÃO PAULO,RIO CLARO,AVENIDA 14 2543,,JARDIM SÃO PAULO,13503-018,CAIO AUGUSTO DE GODOY,(19)3597-4010,administrativo@fusimaq.com.br,http://www.fusimaq.com.br,Não,CNPJ   07700695000163   Pasta   18701   Nº Associação   Data de Fundação   22/11/2005   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
PRESTAÇÃO DE SERVIÇOS,FUTURA FUNDIÇÃO LTDA. EPP,SANTA CATARINA,ARAQUARI,RODOVIA BR 101 19951,"KM 60,5",CORVETA,89245-000,GEOVANE FERNANDO LORENTINO,(47)99765-0555,vendas@futurafundicao.com.br,http://www.futurafundicao.com.br,Não,CNPJ   06935509000102   Pasta   19508   Nº Associação   Data de Fundação   13/08/2004   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
PRESTAÇÃO DE SERVIÇOS,FX INDÚSTRIA E COMÉRCIO DE MÁQUINAS LTDA. EPP,RIO GRANDE DO SUL,NOVO HAMBURGO,RUA CAMPO BOM 1200,,CANUDOS,93542-210,NESTOR CAMPEL,(51)3587-7940,vendas@foxmaquinas.com.br,http://www.foxmaquinas.com.br,Não,CNPJ   43920960000182   Pasta   19762   Nº Associação   Data de Fundação   19/10/2021   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
PRESTAÇÃO DE SERVIÇOS,G.A. OLIVEIRA INDÚSTRIA E COMÉRCIO - ME,PARANÁ,TERRA ROXA,AVENIDA MARACAJU S/Nº,,ALTO ALEGRE,85990-000,GILMAR ANTONIO DE OLIVEIRA,(45)3242-4008,financeiro@futurjet.com.br,http://www.futurjet.com.br,Não,CNPJ   21985457000172   Pasta   15199   Nº Associação   4890   Data de Fundação   05/03/2015   Data de Associação   19/08/2015   Data de Desligamento   28/03/2018   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
PRESTAÇÃO DE SERVIÇOS,G1 EQUIPAMENTOS INDUSTRIAIS LTDA. ME,RIO GRANDE DO SUL,CACHOEIRINHA,AVENIDA FREDERICO AUGUSTO RITTER 7415,,DISTRITO INDUSTRIAL,94970-740,ANDRISON RODRIGUES TEIXEIRA,(51)3250-2272,g1equipamentos@g1equipamentos.com.br,http://www.g1equipamentos.com.br,Não,CNPJ   08859582000178   Pasta   19846   Nº Associação   Data de Fundação   23/05/2007   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
PRESTAÇÃO DE SERVIÇOS,GALCROMO INDÚSTRIA E COMÉRCIO EIRELI. EPP,ESPÍRITO SANTO,SERRA,RUA CASTELO 12,,JARDIM LIMOEIRO,29164-030,RAFAELA FONSECA MORAES,(27)3228-2272,galcromo@galcromo.com.br,http://www.galcromo.com.br,Não,CNPJ   32490898000110   Pasta   18185   Nº Associação   Data de Fundação   29/06/1989   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
PRESTAÇÃO DE SERVIÇOS,GALK INDÚSTRIA E COMÉRCIO LTDA. EPP,SÃO PAULO,SÃO PAULO,RUA DOUTOR VIDAL REIS 373,,PARQUE NOVO MUNDO,02181-000,AUGUSTO LOPES,(11)2954-3455,galk@galk.com.br,http://www.galk.com.br,Não,CNPJ   04565881000149   Pasta   19305   Nº Associação   Data de Fundação   09/07/2001   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
PRESTAÇÃO DE SERVIÇOS,GALVTELHAS CALHAS TORRES INDÚSTRIA E COMÉRCIO LTDA. EPP,SÃO PAULO,PIRACICABA,RODOVIA SP 308 – HERMINIO PETRIN S/Nº,KM 177,SANTA TEREZINHA,13411-097,RAFAEL OBERDAN RAMOS,(19)3425-4810,galvtelhas@galvtelhas.com.br,http://www.galvtelhas.com.br,Não,CNPJ   74458746000180   Pasta   17959   Nº Associação   Data de Fundação   02/03/1994   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
PRESTAÇÃO DE SERVIÇOS,GAUTECH AUTOMAÇÃO INDUSTRIAL LTDA - ME,SANTA CATARINA,SÃO BENTO DO SUL,RUA ANTÔNIO GROSSKOPF 719,,OXFORD,89286-150,LUCIANO ARCELO,(47)3626-2806,comercial@gautech.ind.br,http://www.gautech.ind.br,Não,CNPJ   10655742000109   Pasta   15704   Nº Associação   Data de Fundação   25/02/2009   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
PRESTAÇÃO DE SERVIÇOS,GBPLAST - INDÚSTRIA E COMÉRCIO LTDA,MINAS GERAIS,CONTAGEM,RUA LL 149,,ARVOREDO,32113-188,ÉDER BARBARÁ,(31)3463-2327,gbplast@gbplast.com.br,http://www.gbplast.com.br,Não,CNPJ   01105294000189   Pasta   18153   Nº Associação   Data de Fundação   21/03/1996   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
PRESTAÇÃO DE SERVIÇOS,GE POWER & WATER EQUIP. E SERVICOS DE ENERGIA E TRAT. DE AGUA LTDA,SÃO PAULO,CAMPINAS,RUA MANOEL THOMAZ 245,PARTE 3,VILA LUNARDI,13067-230,CIBELE NASCIMENTO,(11)3067-8000,cibele.nascimento@ge.com,http://www.ge.com,Não,CNPJ   01009681002084   Pasta   17834   Nº Associação   5536   Data de Fundação   02/09/2015   Data de Associação   29/11/2019   Data de Desligamento   29/06/2022   Tipo de CNPJ   Filial   Afiliado ao Sindimaq   Não
PRESTAÇÃO DE SERVIÇOS,GEDOZ COMÉRCIO DE FERROS LTDA.,RIO GRANDE DO SUL,CAXIAS DO SUL,RUA GERSON ANDREIS 786,,DISTRITO INDUSTRIAL,95112-130,RAFAEL GEDOZ,(54)4009-5700,vendas@gedoz.com.br,http://www.gedoz.com.br,Não,CNPJ   87821278000108   Pasta   17960   Nº Associação   Data de Fundação   02/03/1972   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
PRESTAÇÃO DE SERVIÇOS,GEOMÉTRICA INDUSTRIAL MOLDES E FERRAMENTAS LTDA-ME,SANTA CATARINA,TIMBÓ,RUA POMERANOS 1797,FUNDOS,POMERANOS,89120-000,VALSON WURTZ,(47)3382-7049,geometrica.ind@gmail.com,http://www.geometrica.ind.br,Não,CNPJ   03705465000136   Pasta   13684   Nº Associação   Data de Fundação   17/03/2000   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
PRESTAÇÃO DE SERVIÇOS,GEORGE WALTER UTTEAU CPF 71354824687 - ME,MINAS GERAIS,PATROCÍNIO,AVENIDA FARIA PEREIRA 543,,NAÇÕES,38740-000,GEORGE WALTER UTTEAU,(34)3831-6739,contatos@gesolda.com.br,http://www.gesolda.com.br,Não,CNPJ   02243270000159   Pasta   16412   Nº Associação   Data de Fundação   01/07/1997   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
PRESTAÇÃO DE SERVIÇOS,GESTAMP BRASIL INDÚSTRIA DE AUTOPEÇAS S/A,PARANÁ,SÃO JOSÉ DOS PINHAIS,RUA JOSÉ SEMES 17900,,ITÁLIA,83020-442,JOSÉ MARCELO DA SILVA ANDRADE,(41)2169-5100,jmandrade@br.gestamp.com,http://www.gestamp.com,Não,CNPJ   02147467000194   Pasta   19911   Nº Associação   Data de Fundação   08/09/1997   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
PRESTAÇÃO DE SERVIÇOS,"GETÉCNICA INDÚSTRIA, COMÉRCIO E MANUTENÇÃO DE MÁQUINAS E PEÇAS LTDA.ME",MINAS GERAIS,PARÁ DE MINAS,RUA GERALDO TEODORO SILVA 80,,BELVEDERE,35661-288,GERALDO LÚCIO DO REIS,(37)3236-5706,getecnica@getecnica.com.br,http://www.getecnica.com.br,Não,CNPJ   05371676000105   Pasta   19036   Nº Associação   Data de Fundação   04/11/2002   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
PRESTAÇÃO DE SERVIÇOS,GHOLIAS TECNOLOGIA INDUSTRIAL S.A,SANTA CATARINA,JOINVILLE,RUA DONA FRANCISCA 8300,BLOCO L SALA 28,ZONA INDUSTRIAL NORTE,89219-600,ALANA VARGAS,(47)99162-2228,contato@gholias.com,http://www.gholias.com,Não,CNPJ   41543925000166   Pasta   19683   Nº Associação   6038   Data de Fundação   12/04/2021   Data de Associação   21/09/2022   Data de Desligamento   17/07/2023   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
PRESTAÇÃO DE SERVIÇOS,GIGWATER ENGENHARIA LTDA. ME,SÃO PAULO,SALTO,RUA BATALHA DO PAISSANDU 348,,DISTRITO INDUSTRIAL DO LAGEADO,13321-476,ITALO SOUZA,(19)98805-5061,atendimento@gigwater.com.br,http://www.gigwater.com.br,Não,CNPJ   33159852000185   Pasta   18960   Nº Associação   Data de Fundação   27/03/2019   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
PRESTAÇÃO DE SERVIÇOS,GILDA DEEKE FABRIS. EPP,MINAS GERAIS,EXTREMA,RODOVIA FERNÃO DIAS S/Nº,KM 948,PIRES,37640-000,HIAGO MOREIRA,(35)3435-3992,contato@metalrens.com.br,http://www.metalrens.com.br,Não,CNPJ   03331603000164   Pasta   17430   Nº Associação   Data de Fundação   09/08/1999   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
PRESTAÇÃO DE SERVIÇOS,GIMENEZ & CIA LTDA.,RIO GRANDE DO SUL,IJUÍ,RUA JOSÉ GABRIEL 1322,,DISTRITO INDUSTRIAL,98700-000,TIAGO LAFUENTE GIMENEZ,(55)3331-9150,compras@indgimenez.com.br,http://www.indgimenez.com.br,Não,CNPJ   90088253000151   Pasta   15114   Nº Associação   5139   Data de Fundação   04/09/1984   Data de Associação   13/07/2017   Data de Desligamento   30/09/2019   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
PRESTAÇÃO DE SERVIÇOS,GLOBAL MICROFUSÃO LTDA,RIO GRANDE DO SUL,VERANÓPOLIS,RUA ESTRADA VELHA DA VACARIA 1335,,SAPUPEMA,95330-000,VITOR HUGO,(54)3441-2150,globalmicrofusao@globalmicrofusao.com.br,http://www.globalmicrofusao.com.br,Não,CNPJ   12999196000159   Pasta   17525   Nº Associação   Data de Fundação   30/11/2010   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
PRESTAÇÃO DE SERVIÇOS,GLOBO CENTRAL DE USINAGEM LTDA.,SÃO PAULO,JAMBEIRO,RUA ADOLFO ALBERTO WISLING 331,,DISTRITO INDUSTRIAL JAMBEIRO,12270-000,MAURO APARECIDO DE PAULA FERREIRA,(12)3978-2222,comercial@globousinagem.com.br,https://globousinagem.com.br/,Não,CNPJ   03940850000168   Pasta   16107   Nº Associação   Data de Fundação   17/07/2000   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
PRESTAÇÃO DE SERVIÇOS,GMM SERVIÇOS E MONTAGENS INDUSTRIAIS LTDA-ME,RIO DE JANEIRO,VOLTA REDONDA,RUA BILBAU 60,,249,27267-050,JOSÉ EDUARDO OLIVEIRA,(24)3348-0997,administrativo@gmmservicos.com.br,http://www.gmmservicos.com.br,Não,CNPJ   39207618000162   Pasta   17267   Nº Associação   Data de Fundação   23/03/1992   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
PRESTAÇÃO DE SERVIÇOS,GMP MARCATTO - INDÚSTRIA E COMÉRCIO DE PEÇAS LTDA,SÃO PAULO,MOGI DAS CRUZES,AVENIDA RICIERI JOSÉ MARCATTO 990,,VILA SUISSA,08810-020,CLOVIS CORDEIRO,(11)4736-8900,contato@gmpmarcatto.com.br,http://www.gmpmarcatto.com.br,Não,CNPJ   06217611000172   Pasta   19038   Nº Associação   Data de Fundação   12/04/2004   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
PRESTAÇÃO DE SERVIÇOS,GMX METALMECÂNICA LTDA,ESPÍRITO SANTO,CARIACICA,RUA GUARANI 25,OFICINA,DOM BOSCO,29147-321,RENATA WELBERT GABRIEL ROCHA,(27)3336-0401,contato@gemax.com.br,http://www.gmx.ind.br,Não,CNPJ   36313229000123   Pasta   18199   Nº Associação   Data de Fundação   26/12/1991   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
PRESTAÇÃO DE SERVIÇOS,GNA CORPORATION MÁQUINAS E EQUIPAMENTOS LTDA,MINAS GERAIS,SÃO JOSÉ DA LAPA,RODOVIA MG 424 2200,KM 09,INDUSTRIAL,33350-000,NATAN GODOI,(31)3623-2200,comercial@gnacorporation.com,http://www.gnacorporation.com,Não,CNPJ   07621942000136   Pasta   19686   Nº Associação   Data de Fundação   23/09/2005   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
PRESTAÇÃO DE SERVIÇOS,GOEPIK SISTEMAS INDUSTRIAIS S/A,PARANÁ,CURITIBA,AVENIDA PRESIDENTE GETULIO VARGAS 2610,SOBRELOJA,ÁGUA VERDE,80240-040,WELLINGTON MOSCON,(41)3149-0167,adm@goepik.com.br,http://www.goepik.com.br,Não,CNPJ   26851693000110   Pasta   16755   Nº Associação   5223   Data de Fundação   03/01/2017   Data de Associação   01/03/2018   Data de Desligamento   25/09/2018   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
PRESTAÇÃO DE SERVIÇOS,GOLD AÇOS COMÉRCIO DE FERROS E PERFILADOS LTDA.EPP,SÃO PAULO,TABOÃO DA SERRA,RUA ADRIANO FELIX 76,,PARQUE PINHEIROS,06766-180,HAMILTON DA CONCEIÇÃO SANTOS,(11)4685-4004,goldacos@goldacos.com.br,http://www.goldacos.com.br,Não,CNPJ   04825932000124   Pasta   17961   Nº Associação   Data de Fundação   18/12/2001   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
PRESTAÇÃO DE SERVIÇOS,GRACIELLA IND. E COM. DE EQUIPAMENTOS EIRELI. EPP,SÃO PAULO,TAQUARITINGA,RODOVIA PORTO FERRÃO,"KM 144,5 - CAIXA POSTAL 218",DISTRITO INDUSTRIAL,15900-000,VANDERLEI JOSÉ MÁRSICO,(16)3252-7210,graciella@graciella.com.br,http://www.graciella.com.br,Não,CNPJ   52935673000137   Pasta   744   Nº Associação   0   Data de Fundação   28/09/1983   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
PRESTAÇÃO DE SERVIÇOS,GRANAÇO FUNDIÇÃO LTDA,SANTA CATARINA,JOINVILLE,RUA CLODOALDO GOMES 400,,DISTRITO INDUSTRIAL,89219-550,EVAIR OENNING,(47)3481-9000,contato@granaco.com.br,http://www.granaco.com.br,Não,CNPJ   95877973000110   Pasta   17606   Nº Associação   Data de Fundação   06/04/1993   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
PRESTAÇÃO DE SERVIÇOS,GRANAFER DESENVOLVIMENTO INDÚSTRIA DE MÁQUINAS E EQUIPAMENTOS LTDA. ME,SÃO PAULO,SANTANA DE PARNAÍBA,AVENIDA CONSTRAN 132,,VILA INDUSTRIAL,06516-300,CARLOS ANDRÉ SANTOS,(11)4561-7022,adm@granafer.com.br,http://www.granafer.com.br,Não,CNPJ   15704989000191   Pasta   16535   Nº Associação   Data de Fundação   05/04/2012   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
PRESTAÇÃO DE SERVIÇOS,GRIPMASTER INDÚSTRIA COMÉRCIO E SOLUÇÕES EM BORRACHA LTDA,SÃO PAULO,SÃO PAULO,RUA TAQUARI 1069,,MOOCA,03166-001,FERNANDO SILVA,(11)95078-2009,gripmaster@gripmastertires.com,http://www.gripmastertires.com,Não,CNPJ   08265644000466   Pasta   19357   Nº Associação   5953   Data de Fundação   16/07/2018   Data de Associação   04/04/2022   Data de Desligamento   29/05/2023   Tipo de CNPJ   Filial   Afiliado ao Sindimaq   Não
PRESTAÇÃO DE SERVIÇOS,GROMAR INDUSTRIA E COMERCIO DE EQUIPAMENTOS LTDA,SÃO PAULO,PIRACICABA,RUA PROF.EDMAR FURQUIM CABRAL DE VASCONCELOS 411,,DISTRITO INDUSTRIAL UNINORTE,13413-105,VANDERLEI TADEU DE MACHI,(19)3421-5907,administrativo@gromar.com.br,http://www.gromar.com.br,Não,CNPJ   56305295000169   Pasta   16843   Nº Associação   Data de Fundação   03/09/1986   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
PRESTAÇÃO DE SERVIÇOS,GRUPO ENGENHARIA LTDA,SÃO PAULO,TIETÊ,RODOVIA MARECHAL RONDON S/Nº,,AREIA VERMELHA,18530-000,APARECIDO ROSSITI,(15)3282-4365,grupometal@grupometal.com.br,http://www.grupometal.com.br,Não,CNPJ   64598857000138   Pasta   19041   Nº Associação   Data de Fundação   21/09/1990   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
PRESTAÇÃO DE SERVIÇOS,HARBOR INFORMÁTICA INDUSTRIAL LTDA,SANTA CATARINA,FLORIANÓPOLIS,RUA JORNALISTA MANOEL MENEZES 115,EDIFÍCIO IZOLLA GREZZANA – 4º ANDAR,ITACORUBI,88034-060,ELISANGELA CATAPAN,(48)3333-2249,contato@harbor.com.br,http://www.harbor.com.br,Não,CNPJ   01097735000148   Pasta   18934   Nº Associação   5780   Data de Fundação   14/03/1996   Data de Associação   06/05/2021   Data de Desligamento   30/08/2023   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
PRESTAÇÃO DE SERVIÇOS,HARLO DO BRASIL INDÚSTRIA E COMÉRCIO LTDA.,SÃO PAULO,GUARULHOS,RUA JOÃO CASIMIRO COSTA 51,,CUMBICA,07224-060,MANOEL CARLOS CASIMIRO COSTA,(11)2412-0564,comercial@harlo.com.br,http://www.harlo.com.br,Não,CNPJ   61533626000158   Pasta   54   Nº Associação   3668   Data de Fundação   24/09/1954   Data de Associação   22/11/2007   Data de Desligamento   14/11/2012   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
PRESTAÇÃO DE SERVIÇOS,HCM EQUIPAMENTOS INDUSTRIAIS E SERVIÇOS LTDA,SÃO PAULO,SERTÃOZINHO,AVENIDA MARGINAL JOÃO OLÉZIO MARQUES 3563,GALPÃO 17,CHÁCARAS RECREIO DO PLANALTO,14176-003,HELIO VICTOR DE PAULA,(16)3114-0307,comercial@hcmequipamentos.com.br,https://hcmequipamentos.com.br/,Não,CNPJ   23766690000190   Pasta   18979   Nº Associação   Data de Fundação   01/12/2015   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
PRESTAÇÃO DE SERVIÇOS,HEAT TECH TEC. EM TRATAMENTO TÉRMICO E ENG. DE SUPERFICIE LTDA,SÃO PAULO,MOGI DAS CRUZES,AVENIDA JOÃO XXIII 1160,CONDOMÍNIO AGMC MOGI DAS CRUZES,CEZAR SOUZA,08830-000,ODUVALDO FERREIRA,(11)4792-3881,heattech@heattech.com.br,http://www.heattech.com.br,Não,CNPJ   02193322000200   Pasta   17595   Nº Associação   Data de Fundação   07/10/2009   Tipo de CNPJ   Filial   Afiliado ao Sindimaq   Não
PRESTAÇÃO DE SERVIÇOS,HEIDENHAIN BRASIL COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO LTDA,SÃO PAULO,SÃO PAULO,RUA SÉRVIA 329,,CAPELA DO SOCORRO,04763-070,ANTÔNIO CARLOS DE SOUZA,(11)5696-6796,adm@heidenhain.com.br,http://www.heidenhain.com.br,Não,CNPJ   47686720000116   Pasta   2524   Nº Associação   1868   Data de Fundação   13/04/1976   Data de Associação   09/10/1987   Data de Desligamento   16/02/2021   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
PRESTAÇÃO DE SERVIÇOS,HELPRO FERRAMENTAS E SERVIÇOS LTDA. - EPP,SANTA CATARINA,JOINVILLE,RUA LINDÓIA 680,,GLÓRIA,89216-300,VANESSA HELLMANN BORBA,(47)3453-2235,helpro@helpro.com.br,http://www.helpro.com.br,Não,CNPJ   00665704000183   Pasta   14561   Nº Associação   Data de Fundação   26/06/1995   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
PRESTAÇÃO DE SERVIÇOS,HENSIBRA USINAGEM HENRIQUES DO BRASIL EIRELI-EPP,MINAS GERAIS,BETIM,AVENIDA ENGENHEIRO GERHARD ETT 1250,,DISTRITO INDUSTRIAL PAULO CAMILO SUL,32669-110,MARCIO ROBERTO HENRIQUES,(31)3539-4900,contato@hensibra.com.br,http://hensibra.com.br/,Não,CNPJ   01514833000133   Pasta   18128   Nº Associação   Data de Fundação   30/10/1996   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
PRESTAÇÃO DE SERVIÇOS,HERCAL METALÚRGICA LTDA,MINAS GERAIS,BELO HORIZONTE,RUA CORNÉLIO CERQUEIRA 624,,PADRE ESTAQUI,30730-482,WALACE GERALDO EUSTÁQUIO MARTINS,(31)99978-8370,comercial@hercal.com.br,http://www.hercal.app,Não,CNPJ   30198013000188   Pasta   19775   Nº Associação   Data de Fundação   13/04/2018   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
PRESTAÇÃO DE SERVIÇOS,HIDEALL INDÚSTRIA E COMÉRCIO DE PRODUTOS METALÚRGICOS LTDA.,SÃO PAULO,POÁ,RUA URUPÊS 98,,JARDIM VIOLETA,08555-530,WESLEY PORTELLA PEREIRA,(11)4639-4351,contato@hideall.com.br,http://www.hideall.com.br,Não,CNPJ   08020152000168   Pasta   12834   Nº Associação   Data de Fundação   30/03/2006   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
PRESTAÇÃO DE SERVIÇOS,HIDEFRAN - FERRAMENTARIA LTDA,SANTA CATARINA,JOINVILLE,RODOVIA BR 101 S/Nº,KM 53,SANTA CATARINA,89233-198,LUIZ HIDERALDO FRANCO,(47)3429-9585,hidefran@hidefran.com,http://www.hidefran.com,Não,CNPJ   08662965000151   Pasta   16149   Nº Associação   Data de Fundação   23/02/2007   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
PRESTAÇÃO DE SERVIÇOS,HIDRAULTEC INDUSTRIAL EIRELI-EPP,SANTA CATARINA,JOINVILLE,RUA BAGÉ 420,,ANITA GARIBALDI,89203-290,TOBIAS CEMBRANEL,(47)3466-7777,hidraultec@hidraultec.com.br,http://www.hidraultec.com.br,Não,CNPJ   04800737000140   Pasta   17000   Nº Associação   Data de Fundação   05/12/2001   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
PRESTAÇÃO DE SERVIÇOS,HIDRO JET EQUIPAMENTOS HIDRÁULICOS LTDA,RIO GRANDE DO SUL,FELIZ,RODOVIA RS 452 3101,KM 02,BOM FIM,95770-000,RAFAEL STROEHER,(51)3637-4000,hidrojet@hidrojet.ind.br,http://www.hidrojet.ind.br,Não,CNPJ   90952052000150   Pasta   18289   Nº Associação   Data de Fundação   08/05/1980   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
PRESTAÇÃO DE SERVIÇOS,HIDRO-MECÂNICA LTDA,SÃO PAULO,DRACENA,RODOVIA COMENDADOR JOAO RIBEIRO DE BARROS S/N,SP 294 KM 649 CAIXA POSTAL 63,SEDE,17900-000,SÉRGIO ROBERTO DE SOUZA,(18)3821-8300,cacula@cacula.ind.br,http://www.cacula.ind.br,Não,CNPJ   47620190000103   Pasta   1891   Nº Associação   0   Data de Fundação   12/12/1968   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
PRESTAÇÃO DE SERVIÇOS,HIGVAL INDÚSTRIA E COMÉRCIO LTDA-EPP,SÃO PAULO,SÃO PAULO,RUA SERRA VERDE 07,,VILA SILVIA,03821-230,ANDERSON ANSELMO DOS SANTOS,(11)2544-1622,higval@higval.com.br,http://www.higval.com.br/,Não,CNPJ   02020772000110   Pasta   18023   Nº Associação   Data de Fundação   28/07/1997   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
PRESTAÇÃO DE SERVIÇOS,HIPER CENTRIFUGATION LTDA,SÃO PAULO,CAMPINAS,RUA PASCHOAL CIOLFI 422,,JARDIM CAMPOS ELISIOS,13060-066,CARLOS EDUARDO ALVARENGA,(19)3227-7977,alvarenga@hipercentrifugation.com.br,http://www.hipercentrifugation.com.br,Não,CNPJ   01511094000126   Pasta   17399   Nº Associação   Data de Fundação   24/10/1996   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
PRESTAÇÃO DE SERVIÇOS,HIPERMETAL METAIS LTDA,RIO GRANDE DO SUL,CACHOEIRINHA,AVENIDA FREDERICO AUGUSTO RITTER 2101,,DISTRITO INDUSTRIAL RITTE,94935-211,JULIANO JACONI,(51)3041-9963,hipermetal@hipermetal-rs.com.br,http://www.hipermetal-rs.com.br,Não,CNPJ   00664689000159   Pasta   17963   Nº Associação   Data de Fundação   08/06/1995   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
PRESTAÇÃO DE SERVIÇOS,HKM EMPREENDIMENTOS E PARTICIPAÇÕES LTDA,ESPÍRITO SANTO,SERRA,RODOVIA GOVERNADOR MÁRIO COVAS 25315A,KM 247,CALOGI,29181-100,CÉLIO GUILHERME BARROS,(27)4102-3253,hkm@hkm.ind.br,http://www.hkm.ind.br,Não,CNPJ   09493879000125   Pasta   19786   Nº Associação   Data de Fundação   14/04/2008   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
PRESTAÇÃO DE SERVIÇOS,HRV AUTOMAÇÃO - FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS INDUSTRIAIS LTDA,SÃO PAULO,VALINHOS,ESTRADA MUNICIPAL MÁRIO COVAS 641,RUA A 115 LT 03 QD C,MACUCO,13279-411,MARCELO PASSERI PIRES,(19)3849-9519,hrvautomacao@hrvautomacao.com.br,http://www.hrvautomacao.com.br,Não,CNPJ   12384248000182   Pasta   19306   Nº Associação   Data de Fundação   28/06/2010   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
PRESTAÇÃO DE SERVIÇOS,"HWSUL INDÚSTRIA, COMÉRCIO E SERVIÇOS DE AUTOMAÇÃO LTDA. ME",RIO GRANDE DO SUL,FARROUPILHA,RUA PAULO TARTAROTTI 56,,BELA VISTA,95173-148,HELISSON TELLES,(54)3268-5712,contato@hwsul.com.br,http://www.hwsul.com.br,Não,CNPJ   15519175000187   Pasta   18766   Nº Associação   Data de Fundação   13/05/2012   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
PRESTAÇÃO DE SERVIÇOS,I. M. GRACIANO EQUIPAMENTOS EPP,SÃO PAULO,ITATIBA,AVENIDA CARLOS TESCAROLLO 396,,DA PONTE,13251-710,ODAIR HUBACEK GRACIANO,(11)4538- 2617,im@gracianoequipamentos.com.br,http://www.gracianoequipamentos.com.br,Não,CNPJ   05826206000199   Pasta   19315   Nº Associação   Data de Fundação   05/06/2003   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
PRESTAÇÃO DE SERVIÇOS,I. R BARBOZA FUNDICAO – EIRELI. ME,PARANÁ,APUCARANA,RUA MÁRMORE 184,,PARQUE INDL. ZONA NORTE,86806-500,IVAN ROBERTO BARBOSA,(43)3424-6252,vendas@metalminas.com.br,http://www.metalminas.com.br,Não,CNPJ   09597628000190   Pasta   17804   Nº Associação   Data de Fundação   04/06/2008   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
