product_name,company_name,address,phone_number,e_mail,website
SERVICOS DE CORTE E DOBRA DE CHAPAS,SCARELI METALURGIA LTDA,"PADRE RAUL ACCORSI, 175 , Cruzeiro , Caxias do Sul | 95074-300",(54) 32121088,contad@contad-rs.com.br,http://www.scareli.com.br
SERVICOS DE CORTE E DOBRA DE CHAPAS,UNYLASER - INDUSTRIA METALURGICA LTDA,"DALTON LAHN DOS REIS, 269 PAV. C, Desvio Rizzo , Caxias do Sul | 95112-090",(54) 32904800,unylaser@unylaser.com.br; rh@unylaser.com.br; suelem.maciel@pcpsteel.net,http://www.unylaser.com.br
SERVICOS DE CORTE E DOBRA DE CHAPAS,ACOCORTE BENEFICIADORA DE METAIS LTDA,"R HONORATO BAZEI, 300 PAVLH B, Cidade Nova , Caxias do Sul | 95112-140",(54) 3213-2477,acocorte@acocorters.com.br,http://www.acocorters.com.br
SERVICOS DE CORTE E DOBRA DE CHAPAS,DAF INDUSTRIA METALURGICA LTDA,"AV. GARIBALDINA, 1185 , Garibaldina , Garibaldi | 95720-000",(54) 33889510,,http://www.moveisdaf.com.br
SERVICOS DE CORTE E DOBRA DE CHAPAS,NG INDUSTRIALIZACAO LTDA,"RIO BRANCO, 4305 PAVILHAO 01, Ana Rech , Caxias do Sul | 95060-145",(54) 32280859,,
SERVICOS DE CORTE E DOBRA DE CHAPAS,METAL OXICORTE INDUSTRIA E COMERCIO DE FERROS LTDA.,"Estrada Municipal Valentino Venturin, 796 TERREO, Monte Berico , Caxias do Sul | 95032-450",(54) 32238877,fiscal@metaloxicorte.com.br,http://www.metaloxicorte.com.br
SERVICOS DE CORTE OXICORTE,SERVICOS DE USINAGEM BRANDA OXICORTE LTDA,"BR-453, 600 KM 79 - PAV 1, Desvio Rizzo , Caxias do Sul | 95112-360",(54) 32227118,contabiliza@finger.com.br,
SERVICOS DE CORTE OXICORTE,UNYLASER - INDUSTRIA METALURGICA LTDA,"DALTON LAHN DOS REIS, 269 PAV. C, Desvio Rizzo , Caxias do Sul | 95112-090",(54) 32904800,unylaser@unylaser.com.br; rh@unylaser.com.br; suelem.maciel@pcpsteel.net,http://www.unylaser.com.br
SERVICOS DE CORTE PLASMA,L.A. - INDUSTRIA METALURGICA LTDA,"ANGELO AGOSTINI, 333 , Pioneiro , Caxias do Sul | 95042-090",(54) 32245444,financeiro@la.ind.br,http://www.la.ind.br
SERVICOS DE CORTE PLASMA,UNYLASER - INDUSTRIA METALURGICA LTDA,"DALTON LAHN DOS REIS, 269 PAV. C, Desvio Rizzo , Caxias do Sul | 95112-090",(54) 32904800,unylaser@unylaser.com.br; rh@unylaser.com.br; suelem.maciel@pcpsteel.net,http://www.unylaser.com.br
SERVICOS DE DOBRADEIRA,L.A. - INDUSTRIA METALURGICA LTDA,"ANGELO AGOSTINI, 333 , Pioneiro , Caxias do Sul | 95042-090",(54) 32245444,financeiro@la.ind.br,http://www.la.ind.br
SERVICOS DE DOBRADEIRA,MAQUINAS SAZI LTDA,"RST 453, KM 117,8, 3850 , LINHA VICENTINA , Farroupilha | 95180-000",(54) 32619900,fgiovanella@sazi.com.br,http://www.sazi.com.br
SERVICOS DE ELETROEROSAO,FIOMASTER INDUSTRIA METALURGICA LTDA,"HENRIQUE FRACASSO, 1167 FUNDOS, Nossa Senhora de FÃ¡tima , Caxias do Sul | 95043-220",(54) 32266679,,
SERVICOS DE ELETROEROSAO,GAMA INDUSTRIA DE MATRIZES LTDA,"ESTM VALENTINO VENTURIN, 3453 , Monte Berico , Caxias do Sul | 95032-450",,financeiro2@gama.ind.br; gama@gama.ind.br; financeiro@gama.ind.br,http://www.gama.ind.br
SERVICOS DE ELETROEROSAO,GIANI INDUSTRIA DE MATRIZES LTDA,"ANGELINA GASPARETTO SEBBEN, 906 FUNDOS, Presidente Vargas , Caxias do Sul | 95054-610",,,
SERVICOS DE ESTAMPARIA,CUORUM INDUSTRIA E COMERCIO DE ARTEFATOS LTDA,"OLIMPIO MIOTTO, 66 CAPELA SANTA BA, Ana Rech , Caxias do Sul | 95062-600",(54) 32834719,,
SERVICOS DE ESTAMPARIA,KCE INDUSTRIA E COMERCIO DE TRANSFORMADORES LTDA,"HUGO LUCIANO RONCA, 2380 SALA 02, SÃ£o JosÃ© , Caxias do Sul | 95043-580",(54) 32022790,,
SERVICOS DE ESTAMPARIA,METALURGICA WELOZE LTDA,"PADRE AMBROSIO PIERATELLI, 454 , Kayser , Caxias do Sul | 95098-380",(54) 30261500,weloze@weloze.com.br; ivanilde@weloze.com.br; patricia.rossi@weloze.com.br; sabrina.monteiro@weloze.com.br,http://www.weloze.com.br
SERVICOS DE ESTAMPARIA,NEWMETAL INDUSTRIA DE ARTEFATOS EM METAL LTDA,"ANTONIO CARLOS BERTA, 496 , LAZZER , Caxias do Sul | 95055-130",(54) 35376635,,
SERVICOS DE ESTAMPARIA,LUME E MICHELIN FABRICACAO DE PLACAS PARA VEICULOS LTDA,"ERNESTO ALVES, 2065 SALA TERREA 02, Centro , Flores da Cunha | 95270-000",(54) 32141413,,
SERVICOS DE FRESA,FIOMASTER INDUSTRIA METALURGICA LTDA,"HENRIQUE FRACASSO, 1167 FUNDOS, Nossa Senhora de FÃ¡tima , Caxias do Sul | 95043-220",(54) 32266679,,
SERVICOS DE FRESA,GIANI INDUSTRIA DE MATRIZES LTDA,"ANGELINA GASPARETTO SEBBEN, 906 FUNDOS, Presidente Vargas , Caxias do Sul | 95054-610",,,
SERVICOS DE FRESA,HYDROCONTROL MAQUINAS E COMPONENTES LTDA,"FRANCISCO CAMATTI, 899 , Madureira , Caxias do Sul | 95020-220",(54) 32256776,hydrocontrol@hydrocontrol.com.br,http://www.hydrocontrol.com.br
SERVICOS DE FRESA,INDUSTRIA MECANICA MACCO LTDA,"JOÃƒO RIPPEL, 700 , Distrito Industrial , Caxias do Sul | 95112-094",54 981351023,macco@macco.ind.br,
SERVICOS DE FRESA,JM SERVICOS DE USINAGEM LTDA,"GIACOMO ZATTI, 2113 , Nossa Senhora de FÃ¡tima , Farroupilha | 95043-290",(54) 32248141,financeiro@romamar.com.br,
SERVICOS DE FRESA,METALURGICA BUZIN LTDA,"EST RST 453, KM 72, 40256 PAVLH A, Desvio Rizzo , Caxias do Sul | 95112-360",(54) 32902800,financeiro@buzin.ind.br,http://www.buzin.ind.br
SERVICOS DE FRESA,RUGERI MEC-RUL SA.,"BR 116 - KM 153,2, 0 S/N, PANAZZOLLO , Caxias do Sul | 95080-050",(54) 32138800,deniser@mec-rul.com.br; financeiro@mec-rul.com.br,http://www.mec-rul.com.br
SERVICOS DE FRESA,ACO PECAS DEMORE LTDA,"TREZE DE MAIO, 1694 , Cristo Redentor , Caxias do Sul | 95084-460",(52) 30285150,elisabel@apdemore.com.br; francielle@demore.com.br; lais@demore.com.br; michael@demore.com.br,http://www.apdemore.com.br
SERVICOS DE FRESA,FABRICA DE MAQUINAS ALMEIDA LTDA,"EST BR 116, 22175 KM 152,9, PANAZOLLO , Caxias do Sul | 95080-000",(54) 32189700,shirley@maquinasalmeida.com.br,http://www.maquinasalmeida.com.br
SERVICOS DE FRESA,METALURGICA GOLDEN ART S LTDA,"GETULIO VARGAS, 496 , Centro , VeranÃ³polis | 95330-000",(54) 34418900,comex@mga.com.br; rh@mga.com.br; karina@mga.com.br,http://www.mga.com.br
SERVICOS DE FRESA CNC,GAMA INDUSTRIA DE MATRIZES LTDA,"ESTM VALENTINO VENTURIN, 3453 , Monte Berico , Caxias do Sul | 95032-450",,financeiro2@gama.ind.br; gama@gama.ind.br; financeiro@gama.ind.br,http://www.gama.ind.br
SERVICOS DE FURADEIRA,ACO PECAS DEMORE LTDA,"TREZE DE MAIO, 1694 , Cristo Redentor , Caxias do Sul | 95084-460",(52) 30285150,elisabel@apdemore.com.br; francielle@demore.com.br; lais@demore.com.br; michael@demore.com.br,http://www.apdemore.com.br
SERVICOS DE GUILHOTINA,L.A. - INDUSTRIA METALURGICA LTDA,"ANGELO AGOSTINI, 333 , Pioneiro , Caxias do Sul | 95042-090",(54) 32245444,financeiro@la.ind.br,http://www.la.ind.br
SERVICOS DE PRENSA,SCARELI METALURGIA LTDA,"PADRE RAUL ACCORSI, 175 , Cruzeiro , Caxias do Sul | 95074-300",(54) 32121088,contad@contad-rs.com.br,http://www.scareli.com.br
SERVICOS DE PRENSA,ZURLO IMPLEMENTOS RODOVIARIOS LTDA,"FRUTEIRAS, DAS, 477 , Santa FÃ© , Caxias do Sul | 95045-150",(54) 32098000,financeiro02@zurlo.com.br,http://www.zurlo.com.br
SERVICOS DE PUNCIONADEIRA,L.A. - INDUSTRIA METALURGICA LTDA,"ANGELO AGOSTINI, 333 , Pioneiro , Caxias do Sul | 95042-090",(54) 32245444,financeiro@la.ind.br,http://www.la.ind.br
SERVICOS DE PUNCIONADEIRA,MAQUINAS SAZI LTDA,"RST 453, KM 117,8, 3850 , LINHA VICENTINA , Farroupilha | 95180-000",(54) 32619900,fgiovanella@sazi.com.br,http://www.sazi.com.br
SERVICOS DE RETIFICA,FIOMASTER INDUSTRIA METALURGICA LTDA,"HENRIQUE FRACASSO, 1167 FUNDOS, Nossa Senhora de FÃ¡tima , Caxias do Sul | 95043-220",(54) 32266679,,
SERVICOS DE RETIFICA,GIANI INDUSTRIA DE MATRIZES LTDA,"ANGELINA GASPARETTO SEBBEN, 906 FUNDOS, Presidente Vargas , Caxias do Sul | 95054-610",,,
SERVICOS DE RETIFICA,INDUSTRIA MECANICA MACCO LTDA,"JOÃƒO RIPPEL, 700 , Distrito Industrial , Caxias do Sul | 95112-094",54 981351023,macco@macco.ind.br,
SERVICOS DE RETIFICA,MECANICA E RETIFICADORA MINUANO LTDA,"RUA JOSE BISOL, 1200 , Lourdes , Caxias do Sul | 95072-280",(54) 32221457,contad@contad.com.br; sinarasonalio2911@gmail.com,
SERVICOS DE RETIFICA,RUGERI MEC-RUL SA.,"BR 116 - KM 153,2, 0 S/N, PANAZZOLLO , Caxias do Sul | 95080-050",(54) 32138800,deniser@mec-rul.com.br; financeiro@mec-rul.com.br,http://www.mec-rul.com.br
SERVICOS DE RETIFICA,FABRICA DE MAQUINAS ALMEIDA LTDA,"EST BR 116, 22175 KM 152,9, PANAZOLLO , Caxias do Sul | 95080-000",(54) 32189700,shirley@maquinasalmeida.com.br,http://www.maquinasalmeida.com.br
SERVICOS DE RETIFICA PLANA E CILINDRICA,HYDROCONTROL MAQUINAS E COMPONENTES LTDA,"FRANCISCO CAMATTI, 899 , Madureira , Caxias do Sul | 95020-220",(54) 32256776,hydrocontrol@hydrocontrol.com.br,http://www.hydrocontrol.com.br
SERVICOS DE SERRA,METALURGICA BUZIN LTDA,"EST RST 453, KM 72, 40256 PAVLH A, Desvio Rizzo , Caxias do Sul | 95112-360",(54) 32902800,financeiro@buzin.ind.br,http://www.buzin.ind.br
SERVICOS DE SOLDA POR ROBO,POWERMIG AUTOMACAO E SOLDAGEM LTDA,"R VICO COSTA, 399 PAVLH A, Cidade Nova , Caxias do Sul | 95112-095",(54) 30225050,bianca.santos@provver.com.br,http://www.powermig.com.br
SERVICOS DE SOLDAS,ANDRE FELIPE PERUZZO,"MAESTRO GEREMIAS RONCATTO, 347 FUNDOS, RENOVACAO , VeranÃ³polis | 95330-000",(54) 34412655,,
SERVICOS DE SOLDAS,BARAZZETTI INDUSTRIA MECANICA LTDA,"ANTONIO RIBEIRO MENDES, 2012 PAVLH, Santa Catarina , Caxias do Sul | 95032-600",(54) 32241066,deise@barazzetti.com.br,
SERVICOS DE SOLDAS,FEBAC INDUSTRIA METALURGICA LTDA,"ANGELO BELLONI, 885 , SÃ£o Leopoldo , Caxias do Sul | 95097-370",(54) 32263911,febac@terra.com.br,
SERVICOS DE SOLDAS,FORZA STEEL INDUSTRIA E COMERCIO DE METAIS LTDA,"ALESSANDRIA, 1472 PAVILHAO, SÃ£o Gotardo , Flores da Cunha | 95270-000",(54) 32921021,,http://https://www.forzasteel.com.br
SERVICOS DE SOLDAS,MAQUINAS SAZI LTDA,"RST 453, KM 117,8, 3850 , LINHA VICENTINA , Farroupilha | 95180-000",(54) 32619900,fgiovanella@sazi.com.br,http://www.sazi.com.br
SERVICOS DE SOLDAS,METALDAVID METALURGICA LTDA,"DALTON LAHN DOS REIS, 150 B, Distrito Industrial , Caxias do Sul | 95112-090",(54) 32271788,rh@metaldavi.com.br,http://www.metaldavi.com.br
SERVICOS DE SOLDAS,METALURGICA CLEBER LTDA,"GENTIL MONTEMEZZO, 365 , LAZZER , Caxias do Sul | 95055-260",(54) 32297187,,
SERVICOS DE SOLDAS,METALURGICA WELOZE LTDA,"PADRE AMBROSIO PIERATELLI, 454 , Kayser , Caxias do Sul | 95098-380",(54) 30261500,weloze@weloze.com.br; ivanilde@weloze.com.br; patricia.rossi@weloze.com.br; sabrina.monteiro@weloze.com.br,http://www.weloze.com.br
SERVICOS DE SOLDAS,MK INDUSTRIA METALURGICA EIRELI,"FREDERICO BALDISSEROTTO, 60 PAVILHÃƒO 01, Santa Catarina , Caxias do Sul | 95032-130",,atendimento@mkredutores.com.br,
SERVICOS DE SOLDAS,MLB INDUSTRIA METALURGICA LTDA,"JOÃƒO RIPPEL, 700 , Distrito Industrial , Caxias do Sul | 95112-094",(54) 32175934,macco@macco.ind.br,http://www.macco.ind.br
SERVICOS DE SOLDAS,NOVATEC OFICINA ELETRONICA LTDA,"AV CARLOS GOMES, 502 , JARDIM DOS PLATANOS , SÃ£o Marcos | 95190-000",(54) 32912888,pessoal1@objetivacontabilidade.com.br; financeiro@novatecsm.com.br,
SERVICOS DE SOLDAS,PN USINAGEM DE PECAS LTDA,"VITORIO FABRIS, 295 , Pioneiro , Caxias do Sul | 95042-580",(54) 30289727,,
SERVICOS DE SOLDAS,RETIFICA RIO BRANCO LTDA,"CARLOS BARBOSA, 1692 , Rio Branco , Caxias do Sul | 95099-100",(54) 32156570,,
SERVICOS DE SOLDAS,SCARELI METALURGIA LTDA,"PADRE RAUL ACCORSI, 175 , Cruzeiro , Caxias do Sul | 95074-300",(54) 32121088,contad@contad-rs.com.br,http://www.scareli.com.br
SERVICOS DE SOLDAS,SEBASTIAO ALVORI RIBEIRO DE CORDOVA,"LUIZ MODENA, 1473 , Cristo Redentor , Caxias do Sul | 95076-642",,alberto@sttillus.com.br,
SERVICOS DE SOLDAS,TORNEARIA CAMARGO SERVICOS DE USINAGEM LTDA,"CESTEIROS, DOS, 430 , Santa FÃ© , Caxias do Sul | 95047-200",(54) 32174769,camargo.epis@gmail.com,
SERVICOS DE SOLDAS,UESLEI ALCEU BUSNELLO USINAGEM,"OSCAR HYPOLITO DENICOL, 1039 , SAO VICTOR , Caxias do Sul | 95086-530",(54) 32191815,,
SERVICOS DE SOLDAS,UNYLASER - INDUSTRIA METALURGICA LTDA,"DALTON LAHN DOS REIS, 269 PAV. C, Desvio Rizzo , Caxias do Sul | 95112-090",(54) 32904800,unylaser@unylaser.com.br; rh@unylaser.com.br; suelem.maciel@pcpsteel.net,http://www.unylaser.com.br
SERVICOS DE SOLDAS,ZAMBONI INDUSTRIA E COMERCIO DE PECAS LTDA,"17 DE JULHO, 1738 , NOSSA SRA. APARECIDA , Flores da Cunha | 95270-000",(54) 32923740,arizamboni@hotmail.com,
SERVICOS DE SOLDAS,ANTONIO JOAO DEMORI,"BEETHOVEN, 2682 A, SÃ£o JosÃ© , Caxias do Sul | 95032-320",(54) 32245016,contabiliza@cx.vanet.com.br,
SERVICOS DE SOLDAS,LINA ARAMADOS LTDA,"AURELIO DAL ZOTTO, 303 LOT SANVITTO II, Desvio Rizzo , Caxias do Sul | 95012-660",(54) 32257789,jcdmoro@gmail.com,
SERVICOS DE SOLDAS,DEAZZO METALURGICA LTDA,"RS 453, KM 90, 581 , SÃ£o Roque , Garibaldi | 95720-000",(54) 3462-4373,deazzo@redesul.com.br,
SERVICOS DE SOLDAS,FUNILARIA PRATENSE LTDA,"AV. BORGES DE MEDEIROS, 1510 , Centro , Nova Prata | 95320-000",(54) 32421214,fpratense@terra.com.br,
SERVICOS DE SOLDAS,GILBERTO JUNIOR SIQUEIRA,"NOVA PORTELA, 46 , SÃ£o JosÃ© , Garibaldi | 95720-000",(54) 34640333,,
SERVICOS DE SOLDAS,CHURRASQUEIRAS INDOMET LTDA,"HUGO LUCIANO RONCA, 2358 PAVILHAO 09, SÃ£o JosÃ© , Caxias do Sul | 95043-580",(54) 32242572,,
SERVICOS DE SOLDAS,MATEUS RIBEIRO FESTUGATO,"LUIZ GASTALDELLO, 291 SALA 01, Pioneiro , Caxias do Sul | 95042-400",(54) 32265924,,
SERVICOS DE SOLDAS,ANTONIO ELIZEU FERREIRA,"BARAO DO AMAZONAS, 2944 PAVLH 2, LAZZER , Caxias do Sul | 95055-170",(54) 984022316,ivandro@planocontabilidade.com.br,
SERVICOS DE SOLDAS,RADIAL METALIZA LTDA,"RS-122, 7470 PAVILHÃƒO 01, Forqueta , Caxias do Sul | 95115-550",(54) 996125052,atuale.ca@terra.com.br,
SERVICOS DE SOLDAS,SERRALHERIA SOUZA & CRUZ LTDA,"BR 116, KM 148, 477 FUNDOS, SAGRADA FAMLIA , Caxias do Sul | 95054-780",(54) 32277484,jc.velho@bol.com.br,
SERVICOS DE SOLDAS,SUL CORTE IMPORTADORA DE FERRAMENTAS LTDA,"RSC 453 KM 80, 32843 , Nossa Senhora da SaÃºde , Caxias do Sul | 95044-090",(54) 32896000,sulcorte@sulcorte.com.br; financeiro02@sulcorte.com.br,http://www.sulcorte.com.br
SERVICOS DE SOLDAS,USIDAM INDUSTRIA METALURGICA LTDA,"LUIZ PISTORELLO, 182 SALA A, Bela Vista , Caxias do Sul | 95076-055",(54) 981189537,,
SERVICOS DE SOLDAS,USIMAQ INDUSTRIA METAL MECANICA LTDA,"BORGES DE MEDEIROS, 836 FUNDOS, Centro , Carlos Barbosa | 95185-000",(54) 34612654,,
SERVICOS DE SOLDAS,NEREU FOSCARINI USINAGEM,"JOSE MAJALI, 543 , Rio Branco , Caxias do Sul | 95099-300",,,
SERVICOS DE TORNO,BARAZZETTI INDUSTRIA MECANICA LTDA,"ANTONIO RIBEIRO MENDES, 2012 PAVLH, Santa Catarina , Caxias do Sul | 95032-600",(54) 32241066,deise@barazzetti.com.br,
SERVICOS DE TORNO,FIOMASTER INDUSTRIA METALURGICA LTDA,"HENRIQUE FRACASSO, 1167 FUNDOS, Nossa Senhora de FÃ¡tima , Caxias do Sul | 95043-220",(54) 32266679,,
SERVICOS DE TORNO,HYDROCONTROL MAQUINAS E COMPONENTES LTDA,"FRANCISCO CAMATTI, 899 , Madureira , Caxias do Sul | 95020-220",(54) 32256776,hydrocontrol@hydrocontrol.com.br,http://www.hydrocontrol.com.br
SERVICOS DE TORNO,INDUSTRIA MECANICA MACCO LTDA,"JOÃƒO RIPPEL, 700 , Distrito Industrial , Caxias do Sul | 95112-094",54 981351023,macco@macco.ind.br,
SERVICOS DE TORNO,JM SERVICOS DE USINAGEM LTDA,"GIACOMO ZATTI, 2113 , Nossa Senhora de FÃ¡tima , Farroupilha | 95043-290",(54) 32248141,financeiro@romamar.com.br,
SERVICOS DE TORNO,JOAO PAULO V ALBERTI SOLDADOR,"IVO MAIOLI, 1179 , Centro , Flores da Cunha | 95270-000",(54) 996272209,,
SERVICOS DE TORNO,JR OLIVEIRA INDUSTRIA METALURGICA LTDA,"ANGELINA MARCON, 1750 , CentenÃ¡rio , Caxias do Sul | 95045-165",(54) 32241869,jrmetal@jrmetal.com.br; contato@jrmetal.com.br,http://www.jrmetal.com.br
SERVICOS DE TORNO,METALURGICA BUZIN LTDA,"EST RST 453, KM 72, 40256 PAVLH A, Desvio Rizzo , Caxias do Sul | 95112-360",(54) 32902800,financeiro@buzin.ind.br,http://www.buzin.ind.br
SERVICOS DE TORNO,METALURGICA CLEBER LTDA,"GENTIL MONTEMEZZO, 365 , LAZZER , Caxias do Sul | 95055-260",(54) 32297187,,
SERVICOS DE TORNO,MGGODOY METALURGICA LTDA,"FERNANDO FRANCISCO KALLER, 962 FUNDOS, SÃ£o Leopoldo , Caxias do Sul | 95098-020",(54) 32134815,,
SERVICOS DE TORNO,MK INDUSTRIA METALURGICA EIRELI,"FREDERICO BALDISSEROTTO, 60 PAVILHÃƒO 01, Santa Catarina , Caxias do Sul | 95032-130",,atendimento@mkredutores.com.br,
SERVICOS DE TORNO,PN USINAGEM DE PECAS LTDA,"VITORIO FABRIS, 295 , Pioneiro , Caxias do Sul | 95042-580",(54) 30289727,,
SERVICOS DE TORNO,RETIFICA RIO BRANCO LTDA,"CARLOS BARBOSA, 1692 , Rio Branco , Caxias do Sul | 95099-100",(54) 32156570,,
SERVICOS DE TORNO,RUGERI MEC-RUL SA.,"BR 116 - KM 153,2, 0 S/N, PANAZZOLLO , Caxias do Sul | 95080-050",(54) 32138800,deniser@mec-rul.com.br; financeiro@mec-rul.com.br,http://www.mec-rul.com.br
SERVICOS DE TORNO,SCOMAZZON MATRIZES LTDA,"FRANCA, 1787 PAVLH B, Bela Vista , Caxias do Sul | 95076-000",(54) 991553929,,
SERVICOS DE TORNO,SEBASTIAO ALVORI RIBEIRO DE CORDOVA,"LUIZ MODENA, 1473 , Cristo Redentor , Caxias do Sul | 95076-642",,alberto@sttillus.com.br,
SERVICOS DE TORNO,UESLEI ALCEU BUSNELLO USINAGEM,"OSCAR HYPOLITO DENICOL, 1039 , SAO VICTOR , Caxias do Sul | 95086-530",(54) 32191815,,
SERVICOS DE TORNO,ACO PECAS DEMORE LTDA,"TREZE DE MAIO, 1694 , Cristo Redentor , Caxias do Sul | 95084-460",(52) 30285150,elisabel@apdemore.com.br; francielle@demore.com.br; lais@demore.com.br; michael@demore.com.br,http://www.apdemore.com.br
SERVICOS DE TORNO,GILBERTO JUNIOR SIQUEIRA,"NOVA PORTELA, 46 , SÃ£o JosÃ© , Garibaldi | 95720-000",(54) 34640333,,
SERVICOS DE TORNO,INDUSTRIA METALURGICA CP LTDA,"GEN JACINTO MARIA DE GODOI, 2344 sl2, Santa Catarina , Caxias do Sul | 95270-000",(54) 30676800,fiscal.indcp@gmail.com,
SERVICOS DE TORNO,FABRICA DE MAQUINAS ALMEIDA LTDA,"EST BR 116, 22175 KM 152,9, PANAZOLLO , Caxias do Sul | 95080-000",(54) 32189700,shirley@maquinasalmeida.com.br,http://www.maquinasalmeida.com.br
SERVICOS DE TORNO,MATEUS RIBEIRO FESTUGATO,"LUIZ GASTALDELLO, 291 SALA 01, Pioneiro , Caxias do Sul | 95042-400",(54) 32265924,,
SERVICOS DE TORNO,RADIAL METALIZA LTDA,"RS-122, 7470 PAVILHÃƒO 01, Forqueta , Caxias do Sul | 95115-550",(54) 996125052,atuale.ca@terra.com.br,
SERVICOS DE TORNO,VILMAR PAULO DE CAMPOS,"RS-122 - COND INDUSTRIAL INTERCENT, 7470 PAV 1, Desvio Rizzo , Caxias do Sul | 95110-310",(54) 30277985,vilmar@radialmetaliza.com.br,
SERVICOS DE TORNO,USIDAM INDUSTRIA METALURGICA LTDA,"LUIZ PISTORELLO, 182 SALA A, Bela Vista , Caxias do Sul | 95076-055",(54) 981189537,,
SERVICOS DE TORNO,NEREU FOSCARINI USINAGEM,"JOSE MAJALI, 543 , Rio Branco , Caxias do Sul | 95099-300",,,
SERVICOS DE TORNO,V J P TORNEARIA E MAQUINAS LTDA,"BUARQUE DE MACEDO, 2161 PAVILHÃƒO, SÃ£o CristovÃ£o , Nova Prata | 95320-000",(54) 32421722,palitot@brturbo.com.br,
SERVICOS DE TORNO CNC,GAMA INDUSTRIA DE MATRIZES LTDA,"ESTM VALENTINO VENTURIN, 3453 , Monte Berico , Caxias do Sul | 95032-450",,financeiro2@gama.ind.br; gama@gama.ind.br; financeiro@gama.ind.br,http://www.gama.ind.br
SERVICOS DE TORNO CNC,FABRICA DE MAQUINAS ALMEIDA LTDA,"EST BR 116, 22175 KM 152,9, PANAZOLLO , Caxias do Sul | 95080-000",(54) 32189700,shirley@maquinasalmeida.com.br,http://www.maquinasalmeida.com.br
SERVICOS DE USINAGEM,ENGEFREZA SERVICOS INDUSTRIAIS LTDA,"RUA ADELAR FACCIOLLI, 245 , Planalto , Caxias do Sul | 95070-010",(54) 32226388,,
SERVICOS DE USINAGEM,FORZA STEEL INDUSTRIA E COMERCIO DE METAIS LTDA,"ALESSANDRIA, 1472 PAVILHAO, SÃ£o Gotardo , Flores da Cunha | 95270-000",(54) 32921021,,http://https://www.forzasteel.com.br
SERVICOS DE USINAGEM,GAMA INDUSTRIA DE MATRIZES LTDA,"ESTM VALENTINO VENTURIN, 3453 , Monte Berico , Caxias do Sul | 95032-450",,financeiro2@gama.ind.br; gama@gama.ind.br; financeiro@gama.ind.br,http://www.gama.ind.br
SERVICOS DE USINAGEM,INDUSTRIA METALURGICA BOM PASTOR LTDA,"LAUDELINO RIBEIRO, 110 , Esplanada , Caxias do Sul | 95096-135",(54) 32156635,,
SERVICOS DE USINAGEM,JM SERVICOS DE USINAGEM LTDA,"GIACOMO ZATTI, 2113 , Nossa Senhora de FÃ¡tima , Farroupilha | 95043-290",(54) 32248141,financeiro@romamar.com.br,
SERVICOS DE USINAGEM,JOAO PAULO V ALBERTI SOLDADOR,"IVO MAIOLI, 1179 , Centro , Flores da Cunha | 95270-000",(54) 996272209,,
SERVICOS DE USINAGEM,JR OLIVEIRA INDUSTRIA METALURGICA LTDA,"ANGELINA MARCON, 1750 , CentenÃ¡rio , Caxias do Sul | 95045-165",(54) 32241869,jrmetal@jrmetal.com.br; contato@jrmetal.com.br,http://www.jrmetal.com.br
SERVICOS DE USINAGEM,LUCIANO DE JESUS ASSUNCAO,"SILVIO BIVAR SCHMITT, 634 , CentenÃ¡rio , Caxias do Sul | 95045-135",(54) 32148642,,
SERVICOS DE USINAGEM,MAC USINAGEM LTDA.,"FRANCISCO SILVESTRE, 101 FUNDOS, JD DAS HORTENCIAS , Caxias do Sul | 95058-160",(54) 32297876,,
SERVICOS DE USINAGEM,MAGUEL INDUSTRIA METALURGICA LTDA,"BR-116, KM 148, 17204 Pav F, Presidente Vargas , Caxias do Sul | 95054-780",(54) 30282107,m.possa@terra.com.br,
SERVICOS DE USINAGEM,MAQUINAS SAZI LTDA,"RST 453, KM 117,8, 3850 , LINHA VICENTINA , Farroupilha | 95180-000",(54) 32619900,fgiovanella@sazi.com.br,http://www.sazi.com.br
SERVICOS DE USINAGEM,METALURGICA CLEBER LTDA,"GENTIL MONTEMEZZO, 365 , LAZZER , Caxias do Sul | 95055-260",(54) 32297187,,
SERVICOS DE USINAGEM,METALURGICA WELOZE LTDA,"PADRE AMBROSIO PIERATELLI, 454 , Kayser , Caxias do Sul | 95098-380",(54) 30261500,weloze@weloze.com.br; ivanilde@weloze.com.br; patricia.rossi@weloze.com.br; sabrina.monteiro@weloze.com.br,http://www.weloze.com.br
SERVICOS DE USINAGEM,MGGODOY METALURGICA LTDA,"FERNANDO FRANCISCO KALLER, 962 FUNDOS, SÃ£o Leopoldo , Caxias do Sul | 95098-020",(54) 32134815,,
SERVICOS DE USINAGEM,MJG USINAGEM LTDA,"FRANCISCO ZORZATTO, 68 , PETERLONGO , Garibaldi | 95720-000",(54) 34623941,,
SERVICOS DE USINAGEM,MK INDUSTRIA METALURGICA EIRELI,"FREDERICO BALDISSEROTTO, 60 PAVILHÃƒO 01, Santa Catarina , Caxias do Sul | 95032-130",,atendimento@mkredutores.com.br,
SERVICOS DE USINAGEM,MLB INDUSTRIA METALURGICA LTDA,"JOÃƒO RIPPEL, 700 , Distrito Industrial , Caxias do Sul | 95112-094",(54) 32175934,macco@macco.ind.br,http://www.macco.ind.br
